partido_id,fecha,torneo,equipo,rival,goles,es_local,neutral,peso,elo_equipo,elo_rival,elo_diff,equipo_id,rival_id
5934,2023-06-30,Gold Cup,Panama,Martinique,2,0,TRUE,0.12910129187962582,1791.6629676645405,1591.4043171771962,0.5006466262183608,2659,NA
5935,2023-07-01,Gold Cup,Guatemala,Canada,0,0,TRUE,0.1293466924794103,1648.250777447476,1843.717832779134,-0.488667638329145,NA,206
5935,2023-07-01,Gold Cup,Canada,Guatemala,0,0,TRUE,0.1293466924794103,1843.717832779134,1648.250777447476,0.488667638329145,206,NA
5936,2023-07-02,Gold Cup,United States,Trinidad and Tobago,6,1,FALSE,0.12959255954590088,1942.4748346550734,1548.082678581033,0.9859803901851012,660,NA
5936,2023-07-02,Gold Cup,Trinidad and Tobago,United States,0,0,FALSE,0.12959255954590088,1548.082678581033,1942.4748346550734,-0.9859803901851012,NA,660
5937,2023-07-02,Gold Cup,Honduras,Haiti,2,0,TRUE,0.12959255954590088,1588.5225323621105,1728.9914518742473,-0.35117229878034206,NA,2654
5937,2023-07-02,Gold Cup,Haiti,Honduras,1,0,TRUE,0.12959255954590088,1728.9914518742473,1588.5225323621105,0.35117229878034206,2654,NA
5938,2023-07-02,Gold Cup,Mexico,Qatar,0,0,TRUE,0.12959255954590088,1928.9377617838759,1644.445479579789,0.7112307055102173,203,4398
5938,2023-07-02,Gold Cup,Qatar,Mexico,1,0,TRUE,0.12959255954590088,1644.445479579789,1928.9377617838759,-0.7112307055102173,4398,203
5939,2023-07-04,Gold Cup,Panama,El Salvador,2,0,TRUE,0.13008569662739572,1803.6620379193237,1586.6297300201095,0.5425807697480355,2659,NA
5939,2023-07-04,Gold Cup,El Salvador,Panama,2,0,TRUE,0.13008569662739572,1586.6297300201095,1803.6620379193237,-0.5425807697480355,NA,2659
5940,2023-07-04,Gold Cup,Canada,Cuba,4,0,TRUE,0.13008569662739572,1830.9702442666908,1439.6966029450389,0.9781841033041297,206,NA
5940,2023-07-04,Gold Cup,Cuba,Canada,2,0,TRUE,0.13008569662739572,1439.6966029450389,1830.9702442666908,-0.9781841033041297,NA,206
5941,2023-07-05,COSAFA Cup,South Africa,Namibia,1,1,FALSE,0.13033296842081435,1683.370069319021,1535.6550368077649,0.3692875812781404,467,NA
5941,2023-07-05,COSAFA Cup,Namibia,South Africa,1,0,FALSE,0.13033296842081435,1535.6550368077649,1683.370069319021,-0.3692875812781404,NA,467
5942,2023-07-08,Gold Cup,Panama,Qatar,4,0,TRUE,0.13107760751777128,1789.8027722853046,1686.306356492929,0.2587410394809393,2659,4398
5942,2023-07-08,Gold Cup,Qatar,Panama,0,0,TRUE,0.13107760751777128,1686.306356492929,1789.8027722853046,-0.2587410394809393,4398,2659
5943,2023-07-08,Gold Cup,Mexico,Costa Rica,2,0,TRUE,0.13107760751777128,1887.076884870736,1772.9602133756557,0.2852916787377006,203,NA
5943,2023-07-08,Gold Cup,Costa Rica,Mexico,0,0,TRUE,0.13107760751777128,1772.9602133756557,1887.076884870736,-0.2852916787377006,NA,203
5944,2023-07-08,COSAFA Cup,South Africa,Botswana,2,1,FALSE,0.13107760751777128,1672.6505694822847,1450.1673524794944,0.5562080425069758,467,NA
5944,2023-07-08,COSAFA Cup,Botswana,South Africa,1,0,FALSE,0.13107760751777128,1450.1673524794944,1672.6505694822847,-0.5562080425069758,NA,467
5945,2023-07-09,Gold Cup,United States,Canada,2,1,FALSE,0.13132676477278285,1948.3070080485998,1838.1062518392182,0.27550189052345386,660,206
5945,2023-07-09,Gold Cup,Canada,United States,2,0,FALSE,0.13132676477278285,1838.1062518392182,1948.3070080485998,-0.27550189052345386,206,660
5946,2023-07-11,COSAFA Cup,South Africa,Eswatini,2,1,FALSE,0.13182650100555063,1677.3800348435868,1381.351893531839,0.7400703532793693,467,NA
5946,2023-07-11,COSAFA Cup,Eswatini,South Africa,1,0,FALSE,0.13182650100555063,1381.351893531839,1677.3800348435868,-0.7400703532793693,NA,467
5947,2023-07-12,Gold Cup,United States,Panama,1,1,FALSE,0.13207708178552,1934.79194718388,1823.1132066075997,0.2791968514407006,660,2659
5947,2023-07-12,Gold Cup,Panama,United States,1,0,FALSE,0.13207708178552,1823.1132066075997,1934.79194718388,-0.2791968514407006,2659,660
5948,2023-07-12,Gold Cup,Jamaica,Mexico,0,0,TRUE,0.13207708178552,1750.9581164338929,1912.6844682958683,-0.4043158796549386,NA,203
5948,2023-07-12,Gold Cup,Mexico,Jamaica,3,0,TRUE,0.13207708178552,1912.6844682958683,1750.9581164338929,0.4043158796549386,203,NA
5949,2023-07-14,COSAFA Cup,South Africa,Zambia,1,1,FALSE,0.13257967319101654,1680.6286096405174,1632.7500897643,0.11969629969054381,467,NA
5949,2023-07-14,COSAFA Cup,Zambia,South Africa,2,0,FALSE,0.13257967319101654,1632.7500897643,1680.6286096405174,-0.11969629969054381,NA,467
5950,2023-07-16,Gold Cup,Mexico,Panama,1,0,TRUE,0.13308417710182782,1937.4231346707536,1836.7033630911499,0.2517994289490093,203,2659
5950,2023-07-16,Gold Cup,Panama,Mexico,0,0,TRUE,0.13308417710182782,1836.7033630911499,1937.4231346707536,-0.2517994289490093,2659,203
5951,2023-07-16,COSAFA Cup,South Africa,Malawi,0,1,FALSE,0.13308417710182782,1656.0995316419892,1450.728637159807,0.5134272362054554,467,NA
5951,2023-07-16,COSAFA Cup,Malawi,South Africa,0,0,FALSE,0.13308417710182782,1450.728637159807,1656.0995316419892,-0.5134272362054554,NA,467
5952,2023-08-27,Friendly,Bolivia,Panama,1,1,FALSE,0.07206684273008256,1689.5496108627353,1818.7543128167624,-0.3230117548850677,NA,2659
5952,2023-08-27,Friendly,Panama,Bolivia,2,0,FALSE,0.07206684273008256,1818.7543128167624,1689.5496108627353,0.3230117548850677,2659,NA
5953,2023-09-07,CONCACAF Nations League,Trinidad and Tobago,Curaçao,1,1,FALSE,0.14717621454140356,1542.2505051875066,1515.6767437713054,0.06643440354050313,NA,11678
5953,2023-09-07,CONCACAF Nations League,Curaçao,Trinidad and Tobago,0,0,FALSE,0.14717621454140356,1515.6767437713054,1542.2505051875066,-0.06643440354050313,11678,NA
5954,2023-09-07,CONCACAF Nations League,Panama,Martinique,3,1,FALSE,0.14717621454140356,1827.9157081127387,1559.2036954160628,0.6717800317416897,2659,NA
5954,2023-09-07,CONCACAF Nations League,Martinique,Panama,0,0,FALSE,0.14717621454140356,1559.2036954160628,1827.9157081127387,-0.6717800317416897,NA,2659
5955,2023-09-07,FIFA World Cup qualification,Colombia,Venezuela,1,1,FALSE,0.2943524290828071,2021.2176610445401,1778.9300129926996,0.6057191201296013,208,NA
5955,2023-09-07,FIFA World Cup qualification,Venezuela,Colombia,0,0,FALSE,0.2943524290828071,1778.9300129926996,2021.2176610445401,-0.6057191201296013,NA,208
5956,2023-09-07,FIFA World Cup qualification,Paraguay,Peru,0,1,FALSE,0.2943524290828071,1787.352928506206,1916.368609816151,-0.32253920327486296,210,NA
5956,2023-09-07,FIFA World Cup qualification,Peru,Paraguay,0,0,FALSE,0.2943524290828071,1916.368609816151,1787.352928506206,0.32253920327486296,NA,210
5957,2023-09-07,FIFA World Cup qualification,Argentina,Ecuador,1,1,FALSE,0.2943524290828071,2208.56195429675,1938.9300843494098,0.6740796748683511,202,209
5957,2023-09-07,FIFA World Cup qualification,Ecuador,Argentina,0,0,FALSE,0.2943524290828071,1938.9300843494098,2208.56195429675,-0.6740796748683511,209,202
5958,2023-09-07,Friendly,Austria,Moldova,1,1,FALSE,0.07358810727070178,1856.833447140702,1348.250178662481,1.2714581711955526,474,NA
5958,2023-09-07,Friendly,Moldova,Austria,1,0,FALSE,0.07358810727070178,1348.250178662481,1856.833447140702,-1.2714581711955526,NA,474
5959,2023-09-07,Friendly,Bulgaria,Iran,0,1,FALSE,0.07358810727070178,1549.1969369086623,1890.9977770564842,-0.8545021003695547,NA,469
5959,2023-09-07,Friendly,Iran,Bulgaria,1,0,FALSE,0.07358810727070178,1890.9977770564842,1549.1969369086623,0.8545021003695547,469,NA
5960,2023-09-07,Friendly,Norway,Jordan,6,1,FALSE,0.07358810727070178,1770.3345055627456,1720.283128781453,0.1251284419532317,464,2917
5960,2023-09-07,Friendly,Jordan,Norway,0,0,FALSE,0.07358810727070178,1720.283128781453,1770.3345055627456,-0.1251284419532317,2917,464
5961,2023-09-07,Friendly,Qatar,Kenya,1,1,FALSE,0.07358810727070178,1652.9959221706338,1473.2053168353707,0.4494765133381577,4398,NA
5961,2023-09-07,Friendly,Kenya,Qatar,2,0,FALSE,0.07358810727070178,1473.2053168353707,1652.9959221706338,-0.4494765133381577,NA,4398
5962,2023-09-07,Friendly,Wales,South Korea,0,1,FALSE,0.07358810727070178,1703.6378529368608,1855.8730346405187,-0.38058795425914466,NA,451
5962,2023-09-07,Friendly,South Korea,Wales,0,0,FALSE,0.07358810727070178,1855.8730346405187,1703.6378529368608,0.38058795425914466,451,NA
5963,2023-09-07,African Cup of Nations qualification,Ghana,Central African Republic,2,1,FALSE,0.22076432181210534,1686.8753273353298,1448.86939126726,0.5950148401701745,4469,NA
5963,2023-09-07,African Cup of Nations qualification,Central African Republic,Ghana,1,0,FALSE,0.22076432181210534,1448.86939126726,1686.8753273353298,-0.5950148401701745,NA,4469
5964,2023-09-07,African Cup of Nations qualification,Algeria,Tanzania,0,1,FALSE,0.22076432181210534,1829.726464727515,1443.357942771212,0.9659213048907571,624,NA
5964,2023-09-07,African Cup of Nations qualification,Tanzania,Algeria,0,0,FALSE,0.22076432181210534,1443.357942771212,1829.726464727515,-0.9659213048907571,NA,624
5965,2023-09-07,African Cup of Nations qualification,Tunisia,Botswana,3,1,FALSE,0.22076432181210534,1843.2571616782009,1449.1420874979312,0.985287685450674,659,NA
5965,2023-09-07,African Cup of Nations qualification,Botswana,Tunisia,0,0,FALSE,0.22076432181210534,1449.1420874979312,1843.2571616782009,-0.985287685450674,NA,659
5966,2023-09-07,UEFA Euro qualification,France,Republic of Ireland,2,1,FALSE,0.22076432181210534,2184.372864383018,1711.6689467407257,1.1817597941057312,478,NA
5966,2023-09-07,UEFA Euro qualification,Republic of Ireland,France,0,0,FALSE,0.22076432181210534,1711.6689467407257,2184.372864383018,-1.1817597941057312,NA,478
5967,2023-09-07,UEFA Euro qualification,Netherlands,Greece,3,1,FALSE,0.22076432181210534,2029.1587355505878,1759.1551968202193,0.6750088468259213,449,NA
5967,2023-09-07,UEFA Euro qualification,Greece,Netherlands,0,0,FALSE,0.22076432181210534,1759.1551968202193,2029.1587355505878,-0.6750088468259213,NA,449
5968,2023-09-07,UEFA Euro qualification,Czech Republic,Albania,1,1,FALSE,0.22076432181210534,1856.7004118040095,1614.6401498632126,0.6051506548519922,450,NA
5968,2023-09-07,UEFA Euro qualification,Albania,Czech Republic,1,0,FALSE,0.22076432181210534,1614.6401498632126,1856.7004118040095,-0.6051506548519922,NA,450
5969,2023-09-07,King's Cup,Iraq,India,2,0,TRUE,0.14717621454140356,1729.234780532359,1418.3294637425115,0.777263291974619,4375,NA
5969,2023-09-07,King's Cup,India,Iraq,2,0,TRUE,0.14717621454140356,1418.3294637425115,1729.234780532359,-0.777263291974619,NA,4375
5970,2023-09-08,CONCACAF Nations League,Haiti,Cuba,0,0,TRUE,0.1474559726351967,1694.4008535350358,1432.5605953725114,0.6546006454063109,2654,NA
5970,2023-09-08,CONCACAF Nations League,Cuba,Haiti,0,0,TRUE,0.1474559726351967,1432.5605953725114,1694.4008535350358,-0.6546006454063109,NA,2654
5971,2023-09-08,FIFA World Cup qualification,Uruguay,Chile,3,1,FALSE,0.2949119452703934,1993.944924632339,1783.1828478848413,0.5269051918687444,212,NA
5971,2023-09-08,FIFA World Cup qualification,Chile,Uruguay,1,0,FALSE,0.2949119452703934,1783.1828478848413,1993.944924632339,-0.5269051918687444,NA,212
5972,2023-09-08,FIFA World Cup qualification,Brazil,Bolivia,5,1,FALSE,0.2949119452703934,2166.5221312397603,1680.388215566759,1.215334789182503,205,NA
5972,2023-09-08,FIFA World Cup qualification,Bolivia,Brazil,1,0,FALSE,0.2949119452703934,1680.388215566759,2166.5221312397603,-1.215334789182503,NA,205
5973,2023-09-08,Friendly,Costa Rica,Saudi Arabia,3,0,TRUE,0.07372798631759835,1747.3526299505234,1685.7682427528011,0.15396096799430553,NA,655
5973,2023-09-08,Friendly,Saudi Arabia,Costa Rica,1,0,TRUE,0.07372798631759835,1685.7682427528011,1747.3526299505234,-0.15396096799430553,655,NA
5974,2023-09-08,African Cup of Nations qualification,Egypt,Ethiopia,1,1,FALSE,0.22118395895279502,1793.129995463543,1450.7915839238174,0.8558460288493143,2620,NA
5974,2023-09-08,African Cup of Nations qualification,Ethiopia,Egypt,0,0,FALSE,0.22118395895279502,1450.7915839238174,1793.129995463543,-0.8558460288493143,NA,2620
5975,2023-09-08,UEFA Euro qualification,Georgia,Spain,1,1,FALSE,0.22118395895279502,1727.2400888013,2054.122791182559,-0.8172067559531473,NA,164
5975,2023-09-08,UEFA Euro qualification,Spain,Georgia,7,0,FALSE,0.22118395895279502,2054.122791182559,1727.2400888013,0.8172067559531473,164,NA
5976,2023-09-08,UEFA Euro qualification,Cyprus,Scotland,0,1,FALSE,0.22118395895279502,1395.933703154849,1920.4229181343264,-1.311223037448694,NA,580
5976,2023-09-08,UEFA Euro qualification,Scotland,Cyprus,3,0,FALSE,0.22118395895279502,1920.4229181343264,1395.933703154849,1.311223037448694,580,NA
5977,2023-09-08,UEFA Euro qualification,Croatia,Latvia,5,1,FALSE,0.22118395895279502,2086.7296768397528,1384.6279326805336,1.755254360398048,477,NA
5977,2023-09-08,UEFA Euro qualification,Latvia,Croatia,0,0,FALSE,0.22118395895279502,1384.6279326805336,2086.7296768397528,-1.755254360398048,NA,477
5978,2023-09-08,UEFA Euro qualification,Turkey,Armenia,1,1,FALSE,0.22118395895279502,1793.2784855299938,1563.872514708695,0.5735149270532469,465,NA
5978,2023-09-08,UEFA Euro qualification,Armenia,Turkey,1,0,FALSE,0.22118395895279502,1563.872514708695,1793.2784855299938,-0.5735149270532469,NA,465
5979,2023-09-08,UEFA Euro qualification,Bosnia and Herzegovina,Liechtenstein,2,1,FALSE,0.22118395895279502,1589.6023501135894,1005.3800959016077,1.4605556355299543,452,NA
5979,2023-09-08,UEFA Euro qualification,Liechtenstein,Bosnia and Herzegovina,1,0,FALSE,0.22118395895279502,1005.3800959016077,1589.6023501135894,-1.4605556355299543,NA,452
5980,2023-09-08,UEFA Euro qualification,Slovakia,Portugal,0,1,FALSE,0.22118395895279502,1659.9181411969112,2088.183765565302,-1.0706640609209774,NA,482
5980,2023-09-08,UEFA Euro qualification,Portugal,Slovakia,1,0,FALSE,0.22118395895279502,2088.183765565302,1659.9181411969112,1.0706640609209774,482,NA
5981,2023-09-09,Friendly,Germany,Japan,1,1,FALSE,0.07386813125185748,1983.8775777841004,1957.0257203146286,0.06712964367367931,481,627
5981,2023-09-09,Friendly,Japan,Germany,4,0,FALSE,0.07386813125185748,1957.0257203146286,1983.8775777841004,-0.06712964367367931,627,481
5982,2023-09-09,Friendly,Mexico,Australia,2,0,TRUE,0.07386813125185748,1955.372184945141,1871.7514377015295,0.20905186810902876,203,628
5982,2023-09-09,Friendly,Australia,Mexico,2,0,TRUE,0.07386813125185748,1871.7514377015295,1955.372184945141,-0.20905186810902876,628,203
5983,2023-09-09,Friendly,South Africa,Namibia,0,1,FALSE,0.07386813125185748,1643.7465981213982,1516.4036955024283,0.31835725654742475,467,NA
5983,2023-09-09,Friendly,Namibia,South Africa,0,0,FALSE,0.07386813125185748,1516.4036955024283,1643.7465981213982,-0.31835725654742475,NA,467
5984,2023-09-09,Friendly,United States,Uzbekistan,3,1,FALSE,0.07386813125185748,1921.2017907003299,1728.4237951234604,0.48194498894217364,660,2570
5984,2023-09-09,Friendly,Uzbekistan,United States,0,0,FALSE,0.07386813125185748,1728.4237951234604,1921.2017907003299,-0.48194498894217364,2570,660
5985,2023-09-09,African Cup of Nations qualification,Ivory Coast,Lesotho,1,1,FALSE,0.22160439375557245,1734.4092575710679,1321.3859033415965,1.0325583855736784,4789,NA
5985,2023-09-09,African Cup of Nations qualification,Lesotho,Ivory Coast,0,0,FALSE,0.22160439375557245,1321.3859033415965,1734.4092575710679,-1.0325583855736784,NA,4789
5986,2023-09-09,African Cup of Nations qualification,DR Congo,Sudan,2,1,FALSE,0.22160439375557245,1638.897677289027,1405.008924058482,0.584721883076362,2850,NA
5986,2023-09-09,African Cup of Nations qualification,Sudan,DR Congo,0,0,FALSE,0.22160439375557245,1405.008924058482,1638.897677289027,-0.584721883076362,NA,2850
5987,2023-09-09,African Cup of Nations qualification,Rwanda,Senegal,1,1,FALSE,0.22160439375557245,1367.4178901669177,1874.5606664776185,-1.267856940776752,NA,654
5987,2023-09-09,African Cup of Nations qualification,Senegal,Rwanda,1,0,FALSE,0.22160439375557245,1874.5606664776185,1367.4178901669177,1.267856940776752,654,NA
5988,2023-09-09,UEFA Euro qualification,Ukraine,England,1,0,TRUE,0.22160439375557245,1883.1191837367928,2074.047553334795,-0.47732092399500514,NA,448
5988,2023-09-09,UEFA Euro qualification,England,Ukraine,1,0,TRUE,0.22160439375557245,2074.047553334795,1883.1191837367928,0.47732092399500514,448,NA
5989,2023-09-09,UEFA Euro qualification,Azerbaijan,Belgium,0,1,FALSE,0.22160439375557245,1467.810081508514,2044.5052657668757,-1.4417379606459042,NA,459
5989,2023-09-09,UEFA Euro qualification,Belgium,Azerbaijan,1,0,FALSE,0.22160439375557245,2044.5052657668757,1467.810081508514,1.4417379606459042,459,NA
5990,2023-09-09,UEFA Euro qualification,Estonia,Sweden,0,1,FALSE,0.22160439375557245,1495.1414187078776,1779.7761441841012,-0.711586813690559,NA,466
5990,2023-09-09,UEFA Euro qualification,Sweden,Estonia,5,0,FALSE,0.22160439375557245,1779.7761441841012,1495.1414187078776,0.711586813690559,466,NA
5991,2023-09-09,UEFA Euro qualification,Kosovo,Switzerland,2,1,FALSE,0.22160439375557245,1529.4423036125336,1948.156871148955,-1.0467864188410534,NA,475
5991,2023-09-09,UEFA Euro qualification,Switzerland,Kosovo,2,0,FALSE,0.22160439375557245,1948.156871148955,1529.4423036125336,1.0467864188410534,475,NA
5992,2023-09-10,CONCACAF Nations League,Guatemala,Panama,1,1,FALSE,0.1480170851577759,1676.7705279864408,1837.2721966732206,-0.4012541717169495,NA,2659
5992,2023-09-10,CONCACAF Nations League,Panama,Guatemala,1,0,FALSE,0.1480170851577759,1837.2721966732206,1676.7705279864408,0.4012541717169495,2659,NA
5993,2023-09-10,CONCACAF Nations League,Martinique,Curaçao,1,1,FALSE,0.1480170851577759,1549.847206855581,1499.4018307842796,0.12611344017825332,NA,11678
5993,2023-09-10,CONCACAF Nations League,Curaçao,Martinique,0,0,FALSE,0.1480170851577759,1499.4018307842796,1549.847206855581,-0.12611344017825332,11678,NA
5994,2023-09-10,Friendly,Hungary,Czech Republic,1,1,FALSE,0.07400854257888795,1936.420152036749,1837.8249215162573,0.24648807630122918,NA,450
5994,2023-09-10,Friendly,Czech Republic,Hungary,1,0,FALSE,0.07400854257888795,1837.8249215162573,1936.420152036749,-0.24648807630122918,450,NA
5995,2023-09-10,African Cup of Nations qualification,Togo,Cape Verde,3,1,FALSE,0.22202562773666384,1475.9475283292327,1641.9111632145955,-0.414909087213407,NA,2597
5995,2023-09-10,African Cup of Nations qualification,Cape Verde,Togo,2,0,FALSE,0.22202562773666384,1641.9111632145955,1475.9475283292327,0.414909087213407,2597,NA
5996,2023-09-10,UEFA Euro qualification,Republic of Ireland,Netherlands,1,1,FALSE,0.22202562773666384,1708.9927296501887,2038.4532818102682,-0.8236513804001987,NA,449
5996,2023-09-10,UEFA Euro qualification,Netherlands,Republic of Ireland,2,0,FALSE,0.22202562773666384,2038.4532818102682,1708.9927296501887,0.8236513804001987,449,NA
5997,2023-09-10,King's Cup,Thailand,Iraq,2,1,FALSE,0.1480170851577759,1534.7909495260258,1716.7435495030848,-0.4548814999426474,NA,4375
5997,2023-09-10,King's Cup,Iraq,Thailand,2,0,FALSE,0.1480170851577759,1716.7435495030848,1534.7909495260258,0.4548814999426474,4375,NA
5998,2023-09-11,UEFA Euro qualification,Armenia,Croatia,0,1,FALSE,0.22244766241517738,1582.3456313783563,2087.707985682004,-1.2634058857591197,NA,477
5998,2023-09-11,UEFA Euro qualification,Croatia,Armenia,1,0,FALSE,0.22244766241517738,2087.707985682004,1582.3456313783563,1.2634058857591197,477,NA
5999,2023-09-11,UEFA Euro qualification,Iceland,Bosnia and Herzegovina,1,1,FALSE,0.22244766241517738,1519.0908471855898,1590.5574271889104,-0.17866645000830148,NA,452
5999,2023-09-11,UEFA Euro qualification,Bosnia and Herzegovina,Iceland,0,0,FALSE,0.22244766241517738,1590.5574271889104,1519.0908471855898,0.17866645000830148,452,NA
6000,2023-09-11,UEFA Euro qualification,Portugal,Luxembourg,9,1,FALSE,0.22244766241517738,2094.7479912881095,1579.9069671181146,1.287102560424987,482,NA
